,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MIDA-lottery gain,MIDA-Vickrey traders gain,MIDA-Vickrey total gain
32,400000.0,100.0,100000.0,150.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1988.0,1988.0,198800.0,29435841.16624549,29434837.47104934,29435173.194972895,29435608.7552998
33,400000.0,100.0,100000.0,200.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1962.0,1962.0,196200.0,39032389.87847215,13577674.850684404,3190028.6995039973,14926542.935404388
34,400000.0,100.0,100000.0,300.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2013.0,2013.0,201300.0,59987437.341097906,33910687.93325391,21772828.97476033,44734851.33164584
35,400000.0,100.0,100000.0,350.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1986.0,1986.0,198600.0,69972241.94934171,69858222.44129714,69865429.8477571,69933633.21957263
36,400000.0,100.0,100000.0,400.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2002.0,2002.0,200200.0,79322193.9909052,48435932.272814676,33442030.233966637,62464966.29033047
37,400000.0,100.0,100000.0,450.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1978.0,1978.0,197800.0,90009576.73648806,32736918.12368373,7878591.369447501,36327098.295205206
38,400000.0,100.0,100000.0,500.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1988.0,1988.0,198800.0,98608047.30505374,57760721.74817476,38145682.21007323,75364135.10603973
39,400000.0,100.0,100000.0,250.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2031.0,2031.0,203100.0,52161149.655422896,0.0,0.0,0.0
40,400000.0,100.0,100000.0,50.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1996.0,1996.0,199600.0,9955377.479486138,9930635.293063458,9926520.084305111,9944730.036489666
41,400000.0,100.0,100000.0,100.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2016.0,2016.0,201600.0,19805794.435568243,19685121.85135312,19681327.308203287,19771519.691052657
42,400000.0,100.0,100000.0,150.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1992.0,1992.0,199200.0,29991233.028282434,17416608.841317374,10977283.602860224,22468554.258784235
43,400000.0,100.0,100000.0,200.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2020.0,2020.0,202000.0,40502784.3785636,23002488.978180937,15135655.542489398,30536785.199359775
44,400000.0,100.0,100000.0,300.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2011.0,2011.0,201100.0,59865251.56127742,119891.31846337898,69.11780574369186,119930.99976652647
45,400000.0,100.0,100000.0,350.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2043.0,2043.0,204300.0,71167661.57396029,39682655.973832145,23733745.79315151,51252802.45051584
