,Symbol,Date,Walrasian Price
4862,PH ,910130.0,25.5
4863,RDA,901123.0,26.5
4864,SLB,910111.0,51.25
4865,CMI,901204.0,19.25
4866,EKO,910111.0,2.625
4867,MO ,910111.0,49.125
4868,KFV,901210.0,11.625
4869,SNT,901101.0,51.375
4870,AMO,910110.0,8.75
4871,AMO,901114.0,9.75
4872,URS,901213.0,3.625
4873,DLT,901109.0,0.875
4874,OEH,901214.0,3.125
4875,PIR,901126.0,4.5
4876,TCI,910130.0,inf
4877,FLP,910125.0,1.5
4878,HAN,910122.0,18.125
4879,NIC,910116.0,inf
4880,WIN,901227.0,31.875
4881,CAL,910109.0,3.375
4882,LOG,901218.0,19.5
4883,TUG,910121.0,6.5
4884,CYR,901112.0,25.75
4885,MON,910130.0,0.5
4886,BMC,901112.0,4.0
4887,PMI,910122.0,19.75
4888,OCQ,910104.0,9.125
4889,SWY,910128.0,14.125
4890,PPL,901115.0,42.75
4891,PLP,910118.0,25.0
4892,URS,901120.0,3.125
4893,IS ,901217.0,2.5
4894,LUK,910122.0,20.75
4895,SLT,901231.0,inf
4896,CMI,910117.0,20.5
4897,DI ,910108.0,19.125
4898,CPC,901109.0,77.125
4899,IBM,910122.0,119.125
4900,MO ,901228.0,50.75
4901,PLP,901228.0,25.75
4902,EHP,901228.0,0.28125
4903,WDG,910129.0,0.625
4904,T  ,901114.0,33.625
4905,TXI,901120.0,18.0
4906,CU ,910117.0,22.125
4907,LPX,910131.0,30.0
4908,PRI,901130.0,13.125
4909,ZIF,901204.0,5.0
4910,BMC,910121.0,3.875
4911,WDG,901231.0,inf
4912,GE ,901221.0,58.0
4913,FPC,901227.0,38.625
4914,CL ,910131.0,69.625
4915,MRT,910116.0,2.0
4916,KFV,901102.0,10.5
4917,VRC,901102.0,9.25
4918,ADU,901114.0,inf
4919,ATE,910107.0,33.75
4920,URS,901231.0,3.25
4921,FMI,901119.0,inf
4922,FPL,910110.0,28.625
4923,BZF,901220.0,7.25
4924,AMD,910107.0,5.0
4925,NSI,901113.0,26.375
4926,SNT,910103.0,46.0
4927,RDA,901218.0,28.0
4928,GMH,910123.0,19.75
4929,OCQ,901119.0,9.25
4930,GPI,901220.0,9.0
4931,BA ,910118.0,47.875
4932,EKO,901101.0,2.375
4933,RDA,910130.0,29.125
4934,VRC,901231.0,8.625
4935,MC ,910130.0,inf
4936,TEK,901204.0,17.25
4937,MON,901126.0,1.625
4938,UMG,910124.0,1.875
4939,CP ,901121.0,16.375
4940,UTD,901129.0,16.25
4941,EMC,901114.0,9.0
4942,VCC,910103.0,1.5
4943,DBD,901128.0,35.75
4944,AYD,901127.0,11.125
4945,FDX,901126.0,31.0
4946,CAL,901120.0,3.0
4947,T  ,901227.0,30.125
4948,GE ,901105.0,53.75
4949,DP ,901112.0,25.5
4950,HFI,910117.0,8.5
4951,ALL,901121.0,8.875
4952,GMH,901112.0,18.0
4953,PEO,901121.0,inf
4954,IS ,910110.0,inf
4955,W  ,901102.0,25.5
4956,LOG,901123.0,21.625
4957,XON,910124.0,52.375
4958,ACS,901204.0,inf
4959,EHP,901108.0,0.5
4960,PRI,910110.0,13.0
4961,FMI,910108.0,7.0
4962,CPC,901203.0,80.5
4963,HF ,901228.0,inf
4964,AC ,901107.0,13.625
4965,MC ,901115.0,124.0
4966,FFB,901213.0,19.0
4967,PCO,910123.0,15.125
4968,AR ,910123.0,28.75
4969,SWY,910114.0,12.125
4970,CUC,901130.0,inf
4971,EHP,901123.0,inf
4972,BRT,901218.0,2.375
4973,PIM,901226.0,6.875
4974,AC ,901221.0,15.5
4975,LUK,910116.0,20.25
4976,XON,910129.0,52.0
4977,SLT,901217.0,2.0
4978,CP ,901114.0,16.375
4979,AMD,901120.0,4.125
4980,GE ,901126.0,52.625
4981,AC ,910123.0,16.0
4982,HF ,901114.0,27.0
4983,CU ,910131.0,25.125
4984,KR ,910117.0,13.75
4985,WCS,910111.0,19.75
4986,DBD,910108.0,33.375
4987,ARX,901220.0,1.625
4988,BMC,910107.0,3.875
4989,CLF,910121.0,28.5
4990,WIN,901127.0,34.0
4991,FOE,910115.0,16.5
4992,EKO,901130.0,2.875
4993,PMI,901210.0,17.75
4994,IPT,901121.0,19.5
4995,DSI,910130.0,11.0
4996,BZF,901226.0,7.0
4997,PCO,901129.0,18.625
4998,AYD,910122.0,14.125
4999,Y  ,901101.0,76.0
5000,NNP,910108.0,14.625
5001,KWD,910102.0,11.625
5002,OCQ,901101.0,8.875
5003,CLE,910130.0,12.125
5004,EKO,901119.0,2.875
5005,MCN,901114.0,20.75
5006,FPC,910114.0,46.0
5007,FDX,910102.0,34.0
5008,MNY,901221.0,11.25
5009,PRI,901101.0,11.0
5010,HTR,901206.0,9.75
5011,TXI,901227.0,15.0
5012,AC ,901105.0,13.25
5013,MNY,901220.0,inf
5014,T  ,901123.0,32.5
5015,UWR,910111.0,inf
5016,SJI,910111.0,18.25
5017,REC,901221.0,inf
5018,KFV,910128.0,12.125
5019,GLX,901203.0,32.625
5020,NSP,901214.0,34.625
5021,W  ,901116.0,26.625
5022,XON,910114.0,49.875
5023,EHP,901114.0,1.0
5024,SLT,910108.0,inf
5025,MO ,901114.0,48.625
5026,GRH,901214.0,2.625
5027,SJI,901205.0,inf
5028,TUG,910128.0,7.5
5029,MRT,901130.0,3.0
5030,AC ,901126.0,14.375
5031,PCO,910117.0,15.0
5032,MON,910102.0,0.5625
5033,FBO,901129.0,15.875
5034,CMY,901108.0,27.75
5035,CU ,910104.0,21.5
5036,OEH,910117.0,3.0
5037,VCC,901123.0,4.5
5038,CMH,901214.0,11.875
5039,ACN,901123.0,23.125
5040,PEO,901108.0,27.5
5041,RPS,910123.0,5.25
5042,GMH,901121.0,18.0
5043,ALL,901108.0,8.5
5044,NIC,901207.0,8.0
5045,BA ,901120.0,44.625
5046,IEI,901101.0,21.75
5047,ZIF,910115.0,4.625
5048,CYR,910118.0,35.125
5049,CL ,901210.0,72.25
5050,EFG,901210.0,inf
5051,DBD,901105.0,inf
5052,EMC,901123.0,8.625
5053,CP ,901112.0,16.0
5054,FBO,910124.0,20.625
5055,MON,901107.0,5.375
5056,RDA,901108.0,25.5
5057,AMO,910103.0,8.875
5058,FDX,901227.0,inf
5059,NT ,901212.0,28.75
5060,MNY,910111.0,11.0
5061,CPC,910117.0,76.0
5062,WAE,901211.0,0.25
5063,HAT,901109.0,14.5
5064,PH ,910121.0,inf
5065,TEK,901127.0,17.375
5066,HAT,901228.0,15.0
5067,OEH,901102.0,2.5
5068,LPX,901204.0,25.375
5069,UTD,901212.0,inf
5070,FMI,901126.0,7.375
5071,IEI,910107.0,22.5
5072,UMG,901214.0,inf
5073,PIM,901224.0,6.875
5074,WBN,910110.0,10.25
5075,UWR,901116.0,11.0
5076,FPC,910128.0,39.75
5077,CL ,901106.0,68.0
5078,FDX,910104.0,33.75
5079,MON,901226.0,0.5
5080,USH,910129.0,inf
5081,SJI,901102.0,20.0
5082,ATE,901214.0,34.0
5083,UEP,910107.0,29.5
5084,MO ,910117.0,51.875
5085,HTR,901220.0,10.25
5086,EHP,910117.0,10.25
5087,DCN,901203.0,inf
5088,PIR,901213.0,5.0
5089,FOE,901102.0,18.75
5090,KFV,901220.0,11.75
5091,UMG,910117.0,2.0
5092,ACN,910111.0,30.0
5093,CL ,910121.0,71.25
5094,CYM,901119.0,15.875
5095,REC,910125.0,5.25
5096,CMH,901217.0,11.875
5097,CUC,910109.0,inf
5098,GLX,901217.0,33.75
5099,FLP,901101.0,1.5
5100,FLP,910107.0,inf
5101,AC ,910125.0,16.625
5102,NSI,910110.0,24.125
5103,CPY,901113.0,25.125
5104,SJI,901113.0,19.0
5105,GRH,901228.0,2.5
5106,BMC,901121.0,3.375
5107,SAH,910118.0,4.25
5108,CYR,901121.0,27.125
5109,CMY,901129.0,25.75
5110,NSP,910102.0,33.5
5111,SNT,901205.0,48.875
5112,ALX,901116.0,42.5
5113,UEP,910123.0,28.875
5114,EMC,910104.0,9.25
5115,OEH,910123.0,3.0
5116,DP ,901210.0,28.5
5117,BRT,901126.0,2.5
5118,IS ,901211.0,2.375
5119,ICM,901130.0,3.75
5120,NSP,901119.0,31.75
5121,ICM,901210.0,inf
5122,ADU,910103.0,inf
5123,SPF,901221.0,5.75
5124,WDG,910111.0,0.625
5125,ITG,910121.0,inf
5126,SNT,901114.0,51.375
5127,RPS,901219.0,5.375
5128,CLE,901105.0,11.75
5129,CL ,901206.0,72.875
5130,ATE,901105.0,33.625
5131,AC ,910121.0,16.25
5132,TCI,901129.0,3.25
5133,SLB,901221.0,54.75
5134,USH,901204.0,29.5
5135,MNY,910118.0,11.0
5136,OCQ,901228.0,9.0
5137,LUK,901115.0,21.25
5138,RDA,901115.0,26.0
5139,CLF,901212.0,inf
5140,HAN,901220.0,18.625
5141,POM,910125.0,20.0
5142,EKO,910116.0,2.5
5143,IEI,910121.0,22.25
5144,GPI,901231.0,9.0
5145,HTR,901123.0,9.875
5146,ARX,901112.0,1.875
5147,NSO,901106.0,inf
5148,SAH,910109.0,5.125
5149,AMO,901113.0,9.75
5150,USH,901101.0,inf
5151,FBO,910103.0,18.0
5152,ALX,901112.0,23.625
5153,URS,901220.0,3.25
5154,DCN,901217.0,27.5
5155,FPL,901211.0,28.375
5156,GLX,901126.0,31.25
5157,ICM,901108.0,3.75
5158,MCC,910108.0,inf
5159,ACN,910121.0,26.625
5160,CLF,901114.0,inf
5161,PH ,901218.0,24.0
5162,AMO,901121.0,9.75
5163,UAM,910130.0,17.25
5164,MTR,901107.0,inf
5165,KFV,910124.0,11.75
5166,MCC,901206.0,inf
5167,FLP,901119.0,1.375
5168,NSI,910124.0,inf
5169,GRH,901218.0,2.5
5170,ALL,910117.0,8.875
5171,PLP,910109.0,25.375
5172,MDP,901115.0,22.75
5173,LOG,910111.0,19.25
5174,FFB,901219.0,16.375
5175,CU ,901220.0,21.625
5176,UMG,901120.0,2.125
5177,CUE,901212.0,13.5
5178,DSI,901210.0,10.625
5179,MO ,901205.0,49.875
5180,SLB,910123.0,54.625
5181,CYM,901207.0,18.5
5182,BG ,910128.0,24.75
5183,CMH,901218.0,12.125
5184,ICM,901224.0,4.0
5185,NI ,901120.0,19.0
5186,NIC,901227.0,7.75
5187,PRI,901203.0,13.75
5188,NNP,901114.0,13.875
5189,AMO,901219.0,8.625
5190,UWR,901204.0,11.0
5191,FOE,901203.0,18.375
5192,HFI,901228.0,9.25
5193,CUE,910117.0,12.0
5194,WCS,910102.0,inf
5195,ALX,901203.0,23.0
5196,TCI,901127.0,inf
5197,AMD,910116.0,5.375
5198,XON,901221.0,50.75
5199,CU ,901207.0,20.25
5200,MCN,901205.0,inf
5201,LPX,901121.0,24.625
5202,FMI,901203.0,7.75
5203,PMI,901220.0,17.25
5204,UAM,901228.0,16.0
5205,ALX,910109.0,21.75
5206,PPL,901212.0,43.25
5207,LUK,901109.0,20.5
5208,SNT,910114.0,50.0
5209,DSI,910128.0,10.875
5210,NNP,910130.0,14.875
5211,ACS,910110.0,inf
5212,CP ,901206.0,17.625
5213,WIN,901219.0,inf
5214,PMI,901109.0,13.375
5215,CPC,910131.0,77.5
5216,BZF,901204.0,7.75
5217,DCN,901126.0,inf
5218,T  ,910115.0,29.25
5219,RPS,901115.0,5.75
5220,TCI,901214.0,3.625
5221,NT ,910107.0,27.75
5222,MBK,910117.0,inf
5223,FNM,901112.0,31.625
5224,DSI,901109.0,10.25
5225,ARX,910118.0,inf
5226,SWY,901228.0,12.25
5227,BRT,910110.0,2.625
5228,NIC,901115.0,inf
5229,CLE,901210.0,9.125
5230,FPL,901221.0,29.375
5231,FOE,901106.0,19.125
5232,HF ,901205.0,29.375
5233,KWD,910131.0,14.0
5234,ACS,901227.0,16.75
5235,DLT,910122.0,inf
5236,ALX,910104.0,inf
5237,CPC,901224.0,82.5
5238,SJI,910117.0,18.625
5239,MTR,901101.0,43.25
5240,CMY,901210.0,27.75
5241,IS ,901112.0,2.5
5242,MCN,910128.0,22.625
5243,ACS,910118.0,16.375
5244,NI ,910117.0,19.0
5245,DSI,901115.0,10.375
5246,ALL,910131.0,9.125
5247,BRT,901211.0,19.375
5248,IS ,901128.0,2.25
5249,CMH,901123.0,13.5
5250,AC ,901212.0,15.0
5251,MNY,901120.0,inf
5252,NI ,901231.0,inf
5253,CMI,910108.0,inf
5254,DSI,901228.0,10.875
5255,CPY,901210.0,inf
5256,WBN,901107.0,7.5
5257,CYM,901221.0,17.625
5258,BG ,910118.0,22.875
5259,FLP,901214.0,1.25
5260,KR ,910110.0,13.375
5261,PRI,901217.0,16.625
5262,BA ,901226.0,46.375
5263,DBD,910115.0,36.0
5264,MDP,901204.0,inf
5265,GE ,901214.0,55.5
5266,WIN,901214.0,36.0
5267,SPF,901217.0,5.25
5268,HFI,901210.0,7.0
5269,CUE,910123.0,12.625
5270,EMC,901205.0,8.0
5271,ATE,901101.0,33.375
5272,ALX,901217.0,23.0
5273,GLX,910104.0,31.875
5274,CYM,910110.0,17.875
5275,BG ,901129.0,23.125
5276,CMY,910111.0,inf
5277,TUG,901217.0,inf
5278,CP ,910114.0,inf
5279,UAM,901214.0,14.75
5280,FNM,910117.0,37.25
5281,VRC,901206.0,8.125
5282,TXI,910104.0,14.625
5283,HAN,901105.0,18.5
5284,PRI,910121.0,13.0
5285,BG ,901119.0,22.625
5286,LUK,901218.0,21.375
5287,GPI,901116.0,inf
5288,ZNT,901213.0,12.625
5289,SAH,910129.0,3.875
5290,NNP,901130.0,14.375
5291,CMI,901128.0,19.375
5292,ATE,901220.0,34.5
5293,SWY,901214.0,12.125
5294,DP ,910130.0,34.0
5295,NI ,901112.0,18.5
5296,PIR,901219.0,4.375
5297,PEO,901206.0,inf
5298,UMG,910108.0,1.875
5299,IS ,910117.0,inf
5300,POM,901224.0,20.5
5301,HAT,910123.0,inf
5302,AMO,901108.0,9.875
5303,PIM,901212.0,6.875
5304,USH,910107.0,inf
5305,CMY,901204.0,26.0
5306,CMH,901109.0,inf
5307,SAH,901113.0,4.75
5308,MBK,910102.0,15.125
5309,PH ,910110.0,23.125
5310,PMI,910129.0,19.5
5311,DI ,901219.0,20.5
5312,ACS,901116.0,inf
5313,CYR,901207.0,31.375
5314,NSP,910124.0,33.375
5315,BG ,910107.0,24.0
5316,FFB,901127.0,16.875
5317,NI ,901213.0,18.875
5318,UMG,901220.0,2.25
5319,CPC,901102.0,76.25
5320,GRH,901109.0,3.875
5321,EMC,910130.0,9.75
5322,CPY,901228.0,28.0
5323,CYR,910109.0,30.5
5324,AMD,901207.0,4.625
5325,SNT,901203.0,53.375
5326,WIN,910116.0,inf
5327,TXI,901107.0,11.875
5328,KWD,901220.0,11.0
5329,DLT,901210.0,0.6875
5330,WBN,901102.0,6.75
5331,IPT,910108.0,16.375
5332,GPI,901221.0,inf
5333,PH ,901220.0,24.0
5334,FFB,910124.0,18.25
5335,PEO,901105.0,inf
5336,KFV,901109.0,10.5
5337,ARX,901120.0,3.25
5338,UEP,901224.0,29.75
5339,PIR,910103.0,4.75
5340,GBE,901221.0,1.125
5341,CYM,910124.0,18.625
5342,SNT,901129.0,50.375
5343,TEK,901101.0,15.625
5344,SLB,910114.0,52.5
5345,NSI,901207.0,26.125
5346,LUK,901123.0,21.5
5347,EKO,901204.0,3.25
5348,GRH,910123.0,3.75
5349,URS,901204.0,inf
5350,GBE,910115.0,1.25
5351,PCO,901105.0,19.0
5352,TXI,910102.0,inf
5353,MC ,910121.0,inf
5354,SNT,901130.0,51.125
5355,TCI,901119.0,inf
5356,CP ,901226.0,17.0
5357,CPC,910111.0,inf
5358,DLT,901224.0,0.875
5359,WHX,901112.0,4.125
5360,XON,901217.0,51.0
5361,CAL,901227.0,4.125
5362,T  ,901204.0,30.125
5363,SLB,910103.0,56.125
5364,COA,901105.0,3.75
5365,FPL,901121.0,27.5
5366,AYD,901211.0,inf
5367,PEO,901220.0,25.75
5368,SJI,910109.0,18.875
5369,NSP,901129.0,32.625
5370,COA,910110.0,14.0
5371,FLP,910114.0,inf
5372,IS ,910129.0,inf
5373,POM,901214.0,19.875
5374,DCN,901102.0,21.25
5375,CP ,901119.0,16.5
5376,ALL,901205.0,8.75
5377,MRT,901205.0,3.0
5378,LOG,901231.0,24.25
5379,MCN,910108.0,21.25
5380,MDP,901123.0,21.25
5381,DI ,901205.0,20.625
5382,OCQ,910117.0,8.625
5383,DI ,901115.0,19.0
5384,ALL,910111.0,9.0
5385,HAT,910111.0,inf
5386,IS ,901228.0,2.25
5387,FLP,901129.0,1.25
5388,FFB,901129.0,17.0
5389,LUK,910111.0,21.0
5390,UMG,901206.0,2.125
5391,DI ,910123.0,21.75
5392,CPC,901112.0,80.0
5393,MO ,901219.0,51.375
5394,SWY,901116.0,12.5
5395,CYM,901129.0,16.25
5396,SNT,901213.0,45.125
5397,EFG,901219.0,inf
5398,RPS,901210.0,5.25
5399,IPT,910122.0,inf
5400,GBE,901126.0,2.0
5401,AR ,901109.0,23.125
5402,FPC,901214.0,38.25
5403,SLB,901123.0,53.875
5404,NT ,901221.0,28.0
5405,AMO,910124.0,9.25
5406,UWR,901123.0,11.0
5407,HTR,901107.0,9.75
5408,WBN,910115.0,10.5
5409,IBM,901126.0,112.375
5410,DSI,910109.0,10.75
5411,CLE,910124.0,11.125
5412,CYM,910114.0,17.875
5413,ALX,910124.0,20.5
5414,SLT,901120.0,2.25
5415,WIN,910114.0,inf
5416,NSI,901221.0,26.5
5417,CU ,901121.0,inf
5418,LPX,901227.0,27.375
5419,GMH,910118.0,20.0
5420,IPT,901205.0,18.5
5421,HFI,901113.0,inf
5422,GBE,910125.0,1.125
5423,BZF,901126.0,8.0
5424,SNT,910117.0,40.125
5425,PH ,910131.0,25.75
5426,UEP,901210.0,29.125
5427,FPC,901105.0,38.375
5428,RDA,901120.0,inf
5429,MDP,910103.0,inf
5430,XON,901105.0,48.75
5431,CMI,901205.0,19.5
5432,EKO,910108.0,2.75
5433,MO ,910108.0,48.75
5434,BZF,901213.0,7.75
5435,ZIF,901211.0,inf
5436,KFV,901213.0,11.75
5437,FDX,901116.0,33.75
5438,AMO,910111.0,inf
5439,MNY,901203.0,11.0
5440,AYD,910129.0,14.375
5441,AMO,901204.0,8.875
5442,BA ,901112.0,45.75
5443,DP ,910110.0,inf
5444,PIR,901127.0,4.625
5445,KFV,910103.0,11.875
5446,HF ,901219.0,30.875
5447,ICM,910102.0,4.25
5448,FLP,910124.0,1.5
5449,HAT,910103.0,inf
5450,NIC,910117.0,7.5
5451,ALL,910128.0,9.0
5452,PRI,901102.0,11.25
5453,WDG,901127.0,1.0
5454,ZNT,910102.0,inf
5455,CAL,910108.0,3.25
5456,MRT,901114.0,3.375
5457,LOG,901217.0,23.0
5458,MBK,910130.0,inf
5459,MON,910131.0,0.6875
5460,BMC,901113.0,3.75
5461,PMI,910125.0,inf
5462,OCQ,910107.0,9.0
5463,DI ,901101.0,17.625
5464,URS,910129.0,inf
5465,PLP,910117.0,inf
5466,W  ,901130.0,27.125
5467,LUK,910121.0,20.75
5468,FBO,901213.0,17.5
5469,DI ,910109.0,19.5
5470,IBM,910121.0,117.75
5471,PLP,910125.0,24.375
5472,WDG,910128.0,0.5
5473,T  ,901115.0,33.25
5474,ACN,901207.0,29.0
5475,FOE,901224.0,18.75
5476,GMH,901213.0,17.5
5477,URS,901102.0,2.75
5478,POM,910111.0,20.25
5479,BMC,910118.0,4.0
5480,GE ,901220.0,57.375
5481,FPC,901228.0,38.625
5482,WIN,901128.0,34.0
5483,FOE,901205.0,18.625
5484,MRT,910117.0,2.0
5485,PCO,901214.0,18.5
5486,ARX,901228.0,1.625
5487,EMC,901231.0,7.875
5488,FPL,910111.0,28.5
5489,DCN,910103.0,29.125
5490,AMD,910108.0,5.0
5491,NSI,901112.0,26.75
5492,BG ,901203.0,24.75
5493,CMY,910102.0,28.875
5494,RDA,901219.0,28.375
5495,WBN,901231.0,10.5
5496,IPT,901113.0,19.125
5497,IPT,901219.0,18.375
5498,UWR,901105.0,inf
5499,VRC,901228.0,8.5
5500,PH ,910111.0,23.5
5501,FPC,901119.0,38.75
5502,T  ,910130.0,32.125
5503,MON,901127.0,1.75
5504,UMG,910125.0,1.875
5505,PRI,910122.0,12.875
5506,EMC,901115.0,8.875
5507,XON,910123.0,51.375
5508,CAL,901127.0,3.0
5509,FDX,901102.0,33.0
5510,T  ,901224.0,30.375
5511,AMO,910121.0,8.875
5512,AMD,901112.0,4.5
5513,DP ,901115.0,26.375
5514,RPS,901119.0,5.25
5515,HFI,910118.0,8.5
5516,CUE,901119.0,13.125
5517,AL ,901114.0,17.625
5518,OEH,901231.0,3.5
5519,GMH,901113.0,20.5
5520,PEO,901120.0,27.375
5521,ACN,901109.0,25.0
5522,IS ,910111.0,inf
5523,SNT,901218.0,45.875
5524,PIM,910130.0,6.875
5525,ACS,901203.0,17.0
5526,PRI,910111.0,14.0
5527,AL ,910122.0,20.25
5528,FMI,910109.0,7.0
5529,DLT,901120.0,0.875
5530,SPF,901213.0,5.75
5531,WBN,901127.0,10.375
5532,CMY,901218.0,29.0
5533,AC ,901106.0,13.5
5534,SPF,910104.0,5.875
5535,FFB,901210.0,18.75
5536,PCO,910122.0,15.125
5537,AR ,910122.0,28.75
5538,MX ,901206.0,17.5
5539,OEH,910102.0,3.5
5540,BRT,901219.0,2.5
5541,FLP,901221.0,1.25
5542,AC ,901220.0,15.5
5543,PEO,901113.0,inf
5544,AR ,901221.0,27.125
5545,W  ,901219.0,27.0
5546,AL ,901123.0,17.5
5547,CYR,910131.0,39.0
5548,AMD,901121.0,4.125
5549,CL ,901207.0,71.625
5550,AC ,910122.0,16.0
5551,HF ,901113.0,27.125
5552,DBD,901102.0,33.0
5553,LPX,910109.0,27.625
5554,COA,901211.0,4.5
5555,DBD,910107.0,33.25
5556,BMC,910104.0,inf
5557,USH,901231.0,28.375
5558,WIN,910109.0,31.0
5559,WIN,901126.0,33.5
5560,WBN,910128.0,11.25
5561,WCS,901126.0,19.5
5562,CLE,901214.0,9.625
5563,IPT,901120.0,inf
5564,DSI,910129.0,10.875
5565,FPL,910121.0,28.75
5566,BZF,901205.0,7.5
5567,PEO,910108.0,24.875
5568,AYD,910121.0,13.25
5569,SLB,910121.0,55.0
5570,NNP,910109.0,14.75
5571,NSI,901121.0,25.25
5572,KWD,910103.0,11.625
5573,Y  ,901114.0,80.5
5574,TCI,910109.0,inf
5575,EKO,901116.0,3.375
5576,CMY,910110.0,26.5
5577,SLB,910129.0,57.25
5578,FPC,910115.0,inf
5579,WIN,901105.0,62.25
5580,DP ,910111.0,35.0
5581,UMG,910111.0,1.875
5582,ATE,901203.0,34.25
5583,CPY,910117.0,27.875
5584,HTR,901207.0,9.875
5585,CLE,901217.0,9.25
5586,TEK,910107.0,17.5
5587,CL ,910118.0,71.875
5588,CUE,901101.0,10.25
5589,AL ,901108.0,16.875
5590,REC,901220.0,inf
5591,KFV,910131.0,12.375
5592,PIM,901102.0,6.625
5593,W  ,901119.0,26.625
5594,CMH,910118.0,13.5
5595,XON,910109.0,51.0
5596,EHP,901115.0,10.25
5597,SLT,910107.0,inf
5598,MO ,901115.0,49.0
5599,AL ,910116.0,19.625
5600,SJI,901210.0,19.25
5601,SPF,910121.0,5.375
5602,VRC,910108.0,inf
5603,SAH,901220.0,inf
5604,UWR,910114.0,11.0
5605,PCO,910116.0,15.625
5606,MON,910103.0,0.625
5607,FBO,901128.0,16.375
5608,UEP,910118.0,29.0
5609,OEH,910116.0,3.0
5610,DP ,901231.0,32.0
5611,LOG,901109.0,21.375
5612,SPF,901102.0,5.25
5613,RPS,910122.0,5.25
5614,ALL,901109.0,8.5
5615,NIC,901204.0,7.875
5616,CUE,901128.0,12.625
5617,ADU,910104.0,inf
5618,GPI,901127.0,inf
5619,ZIF,910114.0,4.625
5620,CYR,910117.0,33.375
5621,USH,910117.0,27.625
5622,SLB,901214.0,56.125
5623,CMY,901214.0,29.125
5624,CP ,901113.0,16.375
5625,AMN,910123.0,37.625
5626,RDA,901109.0,25.75
5627,FPC,901128.0,38.875
5628,FDX,901226.0,35.0
5629,FOE,910130.0,19.375
5630,MCN,901224.0,21.375
5631,BZF,901107.0,7.5
5632,HFI,901120.0,6.75
5633,MX ,910118.0,inf
5634,BZF,901211.0,7.625
5635,PEO,910122.0,inf
5636,CU ,901112.0,inf
5637,HAT,901108.0,inf
5638,SJI,901108.0,19.0
5639,TEK,901126.0,16.5
5640,PPL,901219.0,44.125
5641,LPX,901205.0,25.375
5642,IEI,910108.0,23.625
5643,VRC,901128.0,9.0
5644,SNT,910124.0,41.5
5645,FPC,910129.0,38.0
5646,CL ,901105.0,67.0
5647,MON,901227.0,0.5
5648,XON,901102.0,49.875
5649,PRI,910116.0,inf
5650,ALX,901101.0,21.75
5651,ATE,901213.0,34.25
5652,DCN,901207.0,26.625
5653,MO ,910122.0,53.0
5654,HTR,901221.0,10.25
5655,BZF,901210.0,7.625
5656,BZF,910114.0,7.125
5657,PIR,901210.0,4.625
5658,AYD,901218.0,12.75
5659,W  ,910114.0,inf
5660,TCI,901228.0,3.875
5661,ACN,910110.0,25.875
5662,RDA,910124.0,28.625
5663,WIN,910102.0,31.875
5664,CYM,901112.0,14.125
5665,DSI,901127.0,10.625
5666,BMC,901231.0,4.0
5667,OEH,901123.0,2.625
5668,MCC,901227.0,inf
5669,MRT,901226.0,2.75
5670,PIM,910102.0,6.75
5671,ALX,910102.0,23.5
5672,CPY,901112.0,25.0
5673,AL ,910102.0,19.5
5674,WCS,901226.0,19.875
5675,CYR,901120.0,29.25
5676,Y  ,901126.0,inf
5677,NSP,910103.0,33.375
5678,SAH,901226.0,5.0
5679,AYD,910109.0,21.0
5680,CUE,901231.0,12.375
5681,DSI,901207.0,10.5
5682,BRT,910125.0,3.5
5683,OEH,910122.0,3.0
5684,BRT,901127.0,2.5
5685,IS ,901204.0,3.75
5686,NSP,901116.0,31.75
5687,ICM,901211.0,inf
5688,FPL,901108.0,27.875
5689,W  ,901101.0,25.25
5690,COA,901128.0,3.75
5691,AL ,901231.0,19.375
5692,ADU,910102.0,inf
5693,IBM,910103.0,113.0
5694,PMI,901213.0,18.625
5695,PLP,901121.0,30.75
5696,WDG,910110.0,1.25
5697,AMO,901206.0,8.875
5698,RPS,901218.0,5.5
5699,FOE,901214.0,19.5
5700,CLE,901106.0,12.0
5701,CUE,910128.0,13.875
5702,GBE,901214.0,1.125
5703,TCI,901130.0,3.375
5704,WDG,901204.0,1.0
5705,SJI,910107.0,inf
5706,MRT,910107.0,2.25
5707,MNY,901128.0,11.25
5708,EKO,901231.0,2.625
5709,WCS,901123.0,19.5
5710,MX ,910128.0,19.625
5711,LUK,901114.0,21.25
5712,HE ,910123.0,32.125
5713,T  ,910122.0,30.875
5714,XON,901127.0,50.5
5715,TEK,901128.0,17.0
5716,HAN,901219.0,18.875
5717,POM,910124.0,20.125
5718,EKO,910117.0,2.5
5719,GMH,910110.0,inf
5720,IEI,910122.0,inf
5721,CPC,910118.0,76.875
5722,ARX,901113.0,1.875
5723,TUG,901115.0,inf
5724,SAH,910110.0,5.0
5725,IS ,901214.0,inf
5726,FBO,910102.0,inf
5727,ALX,901115.0,25.0
5728,Y  ,910118.0,inf
5729,ARX,910121.0,inf
5730,FBO,901214.0,18.25
5731,GLX,901121.0,31.375
5732,ICM,901109.0,5.0
5733,MCC,910111.0,7.375
5734,NNP,901206.0,14.75
5735,USH,901113.0,inf
5736,BMC,901217.0,4.25
5737,SLT,901115.0,2.25
5738,MTR,901106.0,43.0
5739,PIM,901106.0,6.75
5740,SNT,901221.0,51.0
5741,ACS,901129.0,16.5
5742,GRH,901219.0,2.5
5743,NIC,901212.0,7.875
5744,ALL,910118.0,9.0
